"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","he-lazy-image src 2","img-wrp href","he-lazy-image src 3","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/denizli-pamukkale-zeytinkoy-kiralik/daire/91390-2064","33","15.000","29-03-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şehzade Gayrimenkul'den Zeytinköy Mah. Kiralık Apart","Denizli / Pamukkale / Zeytinköy Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/1/2/0/4/4/4/1743237294344-44402131.jpg","https://www.hepsiemlak.com/emlak-ofisi/sehzade-gayrimenkul-91390","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/3/1/9/0/bfee13a9-551f-449b-af4e-f8c151ea47a9.jpg","Şehzade Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-siteler-kiralik/daire/4766-17108","14","15.000","03-04-2025","Kiralık Daire","3 +
                          1","130 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ender Uysal Gayrimenkulden Bursa Caddesinde 3+1 İçi Yeni Tadilatlı Kiralık Daire.. 130 M2 Bireysel","Denizli / Pamukkale / Siteler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/5/7/1/4/4/4/0512697f-8064-4caf-931a-a205b4ece7a4.jpg","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-cumhuriyet-kiralik/daire/138295-709","13","13.000","11-03-2025","Kiralık Daire","1 +
                          1","48 m²","1
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık! Cumhuriyet’te Asmalıevler Sınırında Sıfır 1+1 Balkonlu Apart (sıfır Eşyalı)","Denizli / Pamukkale / Cumhuriyet Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/7/5/1/3/4/4/5f73cc74-7938-47bc-94da-e86d932f0a70.jpg","https://www.hepsiemlak.com/emlak-ofisi/erkus-gyo-138295","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/2/8/3/1/df3754d3-3bbc-40c1-860e-17ae4e9ddf47.jpg","Erkuş Gyo"
"https://www.hepsiemlak.com/denizli-pamukkale-pelitlibag-kiralik/daire/145617-244","12","12.000","28-03-2025","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Erva Lıfe'dan Pelitlibağda Eşyalı 1,5+1 Kiralık Apart","Denizli / Pamukkale / Pelitlibağ Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/8/0/6/3/4/4/f658589a-e3c8-4da4-b990-71f12daf4990.jpg","https://www.hepsiemlak.com/emlak-ofisi/erva-life-gayrimenkul-145617","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/6/5/4/1/4498f3d8-30b4-49dc-87f5-7d96771d9a36.jpg","Erva Lıfe Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-15-mayis-kiralik/daire/145774-509","14","14.000","02-04-2025","Kiralık Daire","3 +
                          1","145 m²","30
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","15 Mayıs Mahallesinde  Atatürk Caddesinde Manzaralı Asansörlü 3+1 Kiralık Daire","Denizli / Pamukkale / 15 Mayıs Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/0/0/9/0/4/4/08407bad-824a-4fcb-bb57-35536aac0d41.jpg","https://www.hepsiemlak.com/emlak-ofisi/rossi-gold-danismanlik-145774","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/7/5/4/1/60be29ec-f190-4df7-9af4-33d6cbbe334c.jpg","Rossi Gold Danışmanlık"
"https://www.hepsiemlak.com/denizli-merkezefendi-mehmet-akif-ersoy-kiralik/daire/137549-1407","16","13.500","27-03-2025","Kiralık Daire","1 +
                          1","50 m²","4
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Resmi Kurumlara Ve Sağlık Hastanesine Yakın 1+1 Kiralık Apart","Denizli / Merkezefendi / Mehmet Akif Ersoy Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/0/3/9/3/4/4/1743062848-500159-44393017.jpeg","https://www.hepsiemlak.com/emlak-ofisi/tercih-gayrimenkul-137549","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/5/7/3/1/9d1bce6e-852e-4c9b-97f8-695cbe0e038d.jpg","Tercih Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-semikler-kiralik/daire/102131-42038","60","25.000","05-04-2025","Kiralık Daire","3 +
                          1","160 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Denizli Şemikler De 3+1 160 M2 Kapalı Otoparklı Kiralık Daire","Denizli / Merkezefendi / Şemikler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/8/1/9/3/4/4/a64a6af1-3bd2-4830-9397-eace2126ccce.jpg","https://www.hepsiemlak.com/emlak-ofisi/yuksel-gayrimenkul-102131","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/1/2/0/1/05c7a126-eeaf-4326-a0d0-31feaa0f046a.jpg","Yüksel Gayrimenkul"
"https://www.hepsiemlak.com/denizli-acipayam-asagi-kiralik/daire/140742-240","23","10.000","12-03-2025","Kiralık Daire","3 +
                          1","140 m²","26
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/7/9/4/9/3/fab70014-e97a-4447-a762-d1b523a9f9a7.jpg","EİDS onaylı","Remax Model'den Acıpayam Aşağı Mah. De Kiralık 3+1 Daire","Denizli / Acıpayam / Aşağı Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/1/8/1/3/4/4/a5d710be-127a-4c87-b9b2-332a5c10babf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2-140742/omur-karademir-3949732","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/7/0/4/1/53e0ba3f-4b66-4917-976e-f0430701af7b.jpg","Remax Model 2"
"https://www.hepsiemlak.com/denizli-merkezefendi-bereketler-kiralik/daire/126759-210","32","21.000","03-04-2025","Kiralık Daire","3 +
                          1","170 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bereketler Kiralık 3+1 Geniş Daire","Denizli / Merkezefendi / Bereketler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/7/7/7/2/4/4/bdc81801-fcfe-44c2-8687-653432f22eb2.jpg","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-kinikli-kiralik/daire/4766-17105","13","15.000","03-04-2025","Kiralık Daire","3 +
                          1","150 m²","14
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ender Uysal Gayrimenkulden Kiralık Kınıklı Da Dublex 3+1 Daire .","Denizli / Pamukkale / Kınıklı Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/7/4/1/4/4/4/6a5e8040-9961-43c6-93e6-1d7152c7de95.jpg","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-mehmetcik-kiralik/daire/15694-3832","13","14.000","04-04-2025","Kiralık Daire","2 +
                          1","75 m²","10
                        Yaşında","Yüksek Giriş","","","","Laodikya Emlaktan  Mehmetçik Mahallesinde Kiralık Eşyalı Apart 2+1 80 M2","Denizli / Pamukkale / Mehmetçik Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/4/4/8/8/3/4/bd8ea55a-75f4-426e-884b-a1fc312f9601.jpg","https://www.hepsiemlak.com/emlak-ofisi/laodikya-emlak-15694","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/9/6/5/1/0/33193458-39d7-4838-ad1c-8e7fb7dc36a7.jpg","Laodikya Emlak"
"https://www.hepsiemlak.com/denizli-merkezefendi-muratdede-kiralik/daire/133343-598","2","15.000","04-04-2025","Kiralık Daire","2 +
                          1","60 m²","4
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muratdede De Kiralık 2+1 Eşyalı Apart","Denizli / Merkezefendi / Muratdede Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/1/6/5/3/4/4/f442cf9b-07d4-40b6-97a2-6352aa1a2a7d.jpg","https://www.hepsiemlak.com/emlak-ofisi/frezya-133343","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/3/3/3/1/4de97290-5be1-4753-b608-9c8975b2e2d7.jpg","Frezya"
"https://www.hepsiemlak.com/denizli-merkezefendi-karahasanli-kiralik/daire/102131-42035","60","25.000","03-04-2025","Kiralık Daire","3 +
                          1","160 m²","Sıfır Bina","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Denizli Karahasanlı Da 3+1 160 M2 Site İçinde Panjurlu Kiralık Daire","Denizli / Merkezefendi / Karahasanlı Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/8/1/9/3/4/4/1d04137b-9a2d-4e4b-a0e1-f520832876cc.jpg","https://www.hepsiemlak.com/emlak-ofisi/yuksel-gayrimenkul-102131","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/1/2/0/1/05c7a126-eeaf-4326-a0d0-31feaa0f046a.jpg","Yüksel Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-atalar-kiralik/daire/113603-124","16","12.500","24-03-2025","Kiralık Daire","2 +
                          1","90 m²","7
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Denizli Atalar'da Ön Cephe 2+1 Klimalı Asansörlü Eşyalı Kiralık Apart","Denizli / Pamukkale / Atalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/6/9/7/3/4/4/84d05016-3c3b-4b36-ad26-2cedafa1f212.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-kayalar-kiralik/daire/128687-1047","38","17.600","15-03-2025","Kiralık Daire","1 +
                          1","80 m²","7
                        Yaşında","21 ve üzeri","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Redstone Myra Dan Sinpaş Aquacıty De Kiralık 1+1 Daire Fırsatı","Denizli / Merkezefendi / Kayalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/1/7/3/3/4/4/9abd7721-685c-4928-a3b9-2bcb500e3c6b.jpg","https://www.hepsiemlak.com/emlak-ofisi/redstone-myra-gayrimenkul-128687","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/8/2/1/9beacb78-1908-4b12-a996-f9e4e21b7c31.jpg","Redstone Myra Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-karahasanli-kiralik/daire/76333-24","21","18.000","20-03-2025","Kiralık Daire","3 +
                          1","140 m²","19
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Eşyalı Daire 800.Yıl  Hilal  Camii Yakını  3+1  Yeni Eşyalı  İki Asansör Engelliye Uygun Mantolamalı","Denizli / Merkezefendi / Karahasanlı Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/8/8/4/1/4/4/70929e09-0517-4033-ba7f-e184fa9158dc.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-sirakapilar-kiralik/daire/67388-1044","16","13.500","17-03-2025","Kiralık Daire","2 +
                          1","65 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Arevtürk'den Sırakapılar'da Satılık 65 M2 2+1 Eşyalı Daire","Denizli / Merkezefendi / Sırakapılar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/3/5/4/3/4/4/cb02ce87-c8e2-46f9-babe-0c07e3e8577b.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-bahcelievler-kiralik/daire/54626-5515","26","18.500","20-03-2025","Kiralık Daire","1 +
                          1","70 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kaan Emlak Bereketler Şubesinden Şirinköyde Lüks Apart","Denizli / Merkezefendi / Bahçelievler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/7/8/5/3/4/4/65f7a31d-522d-4a26-a43d-0a14f24cb51c.jpg","https://www.hepsiemlak.com/emlak-ofisi/kaan-gayrimenkul-54626","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/6/4/5/0/afb75d2f-a26f-44c0-aabb-c22812749e68.jpg","Kaan Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-sirakapilar-kiralik/daire/145774-588","13","12.000","02-04-2025","Kiralık Daire","1 +
                          1","65 m²","10
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sırakapılar Mahallesinde 1+1 55m2 Muhteşem Konumda Lüks Eşyalı Apart Daire","Denizli / Merkezefendi / Sırakapılar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/7/4/5/3/4/4/5a8d7f0d-1ef9-4ed9-897f-7d5f5cc78b62.jpg","https://www.hepsiemlak.com/emlak-ofisi/rossi-gold-danismanlik-145774","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/7/5/4/1/60be29ec-f190-4df7-9af4-33d6cbbe334c.jpg","Rossi Gold Danışmanlık"
"https://www.hepsiemlak.com/denizli-merkezefendi-muratdede-kiralik/daire/121853-1640","22","17.000","28-03-2025","Kiralık Daire","2 +
                          1","65 m²","7
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Denizli Muratdede'de 2+1 65m2 Full Eşyalı Arakat Önü Açık Kiralık Apart","Denizli / Merkezefendi / Muratdede Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/8/8/3/3/4/4/afbd3482-d7ca-4db3-bb1f-e026ab2e9d60.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozyapi-insaat-gayrimenkul-121853","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/8/1/2/1/b6bea001-ca85-4dcb-8c1d-915dfcd2910b.jpg","Özyapı İnşaat Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-kinikli-kiralik/daire/4766-17104","10","10.000","02-04-2025","Kiralık Daire","1 +
                          1","45 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ender Uysal Gayrimenkulden Kınıklıda 1+1 Kiralık Apart... Bireysel Kombi.. Balkonlu Klimalı.. Çamlığ","Denizli / Pamukkale / Kınıklı Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/1/3/1/4/4/4/529d80a2-bf9b-4e9f-b8a2-9393a6bf718f.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-adalet-kiralik/daire/102131-41948","60","20.000","03-04-2025","Kiralık Daire","3 +
                          1","170 m²","20
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Denizli Adalet Te 3+1 170 M2 Önü Yeşil Alan Park Cepheli Adaliye Yakını Kiralık Daire","Denizli / Merkezefendi / Adalet Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/1/2/0/1/05c7a126-eeaf-4326-a0d0-31feaa0f046a.jpg","https://www.hepsiemlak.com/emlak-ofisi/yuksel-gayrimenkul-102131","","Yüksel Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-akkonak-kiralik/daire/110125-266","16","14.000","26-03-2025","Kiralık Daire","2 +
                          1","105 m²","29
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Akkonakda İçi Yenilenmiş 2+1 100 M2 Kiralık Daire","Denizli / Merkezefendi / Akkonak Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/1/0/1/1/cd29e858-eac5-4eaf-953b-a1cb7a29b098.jpg","https://www.hepsiemlak.com/emlak-ofisi/nehir-gayrimenkul-110125","","Nehir Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-cakmak-kiralik/daire/128687-1040","43","45.000","11-03-2025","Kiralık Daire","3 +
                          1","220 m²","12
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Redstone Myra Dan Maksimum Konutları Nda Kiralık 3+1 Lüx Daire","Denizli / Merkezefendi / Çakmak Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/8/2/1/9beacb78-1908-4b12-a996-f9e4e21b7c31.jpg","https://www.hepsiemlak.com/emlak-ofisi/redstone-myra-gayrimenkul-128687","","Redstone Myra Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-semikler-kiralik/daire/141511-508","60","15.000","22-03-2025","Kiralık Daire","2 +
                          1","120 m²","1
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Denizli Şemikler De  Sağlık Ocağına Yakın Konumu Olay Fırsat 2+1 120 M2 Ultra Lüxs Daire","Denizli / Merkezefendi / Şemikler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/2/7/7/2/4/4/8a908131-f7e0-4601-aefe-18a5f6c68f63.jpg","https://www.hepsiemlak.com/emlak-ofisi/re-life-gayrimenkul-141511","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/5/1/4/1/ed7fa3c1-094d-44f8-a487-f78aa0e81803.jpg","Re Life Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-muratdede-kiralik/daire/113603-122","33","15.000","21-03-2025","Kiralık Daire","2 +
                          1","110 m²","3
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Devlet Hast. Yakın Anayolda Asansörlü Balkonlu 2+1 Lüks Daire","Denizli / Merkezefendi / Muratdede Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/5/6/7/2/4/4/45be06d6-4090-47b9-b88a-3b2bd802eda6.jpg","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-karahayit-kiralik/daire/76333-23","20","11.000","24-03-2025","Kiralık Daire","1 +
                          1","90 m²","8
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık  Eşyalı Daire Karahayıt  Toki  Evlerinde Hastaya Engelliye Uygun  80 M2  1+1 Bahçe Katı","Denizli / Pamukkale / Karahayıt Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/7/8/4/1/4/4/9232ab2a-8248-4f86-ba32-2235d0c280f9.jpg","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-mehmetcik-kiralik/daire/15694-3839","11","11.000","05-04-2025","Kiralık Daire","1 +
                          1","50 m²","10
                        Yaşında","Ara Kat","","","","Laodikya Emlaktan Mehmetçik Mahallesinde Kiralık Eşyalı Apart 1+1 50 M2","Denizli / Pamukkale / Mehmetçik Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/9/7/1/9/3/4/577884fd-94d6-4512-aa97-51ba41a58b94.jpg","https://www.hepsiemlak.com/emlak-ofisi/laodikya-emlak-15694","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/9/6/5/1/0/33193458-39d7-4838-ad1c-8e7fb7dc36a7.jpg","Laodikya Emlak"
"https://www.hepsiemlak.com/denizli-pamukkale-mehmetcik-kiralik/daire/60626-1188","7","13.000","03-04-2025","Kiralık Daire","1 +
                          1","50 m²","6
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mehmetçik 1+1 Lüks Kiralık Apart","Denizli / Pamukkale / Mehmetçik Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/1/7/1/4/4/4/1743689865-342221-44417187.jpeg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-degirmenonu-kiralik/daire/54626-5507","20","14.000","14-03-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kaan Emlaktan Şehir Merkezinde Arakat 3+1 Kiralık Dair","Denizli / Merkezefendi / Değirmenönü Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/0/2/3/3/4/4/b50db8ec-7a5a-49be-b12b-0b9a8fb43fef.jpg","https://www.hepsiemlak.com/emlak-ofisi/kaan-gayrimenkul-54626","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/6/4/5/0/afb75d2f-a26f-44c0-aabb-c22812749e68.jpg","Kaan Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-atalar-kiralik/daire/145774-618","10","13.000","02-04-2025","Kiralık Daire","1 +
                          1","80 m²","15
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Atalar Mahallesinde 1+1 Kiralık Apart","Denizli / Pamukkale / Atalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/9/4/6/3/4/4/b4ed434a-9355-4c6f-bde6-51b21ca19022.jpg","https://www.hepsiemlak.com/emlak-ofisi/rossi-gold-danismanlik-145774","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/7/5/4/1/60be29ec-f190-4df7-9af4-33d6cbbe334c.jpg","Rossi Gold Danışmanlık"
"https://www.hepsiemlak.com/denizli-merkezefendi-yenisafak-kiralik/daire/102131-41939","60","25.000","03-04-2025","Kiralık Daire","3 +
                          1","170 m²","3
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Denizli Yenişafak Ta 3+1 170 M2 Mükemmel Konumda Önü Açık Yeşil Alan Fırsat Kiralık Daire","Denizli / Merkezefendi / Yenişafak Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/3/3/8/3/4/4/9200de3d-f4ed-40b8-9e44-b44166819730.jpg","https://www.hepsiemlak.com/emlak-ofisi/yuksel-gayrimenkul-102131","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/1/2/0/1/05c7a126-eeaf-4326-a0d0-31feaa0f046a.jpg","Yüksel Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-adalet-kiralik/daire/134506-693","22","25.000","22-03-2025","Kiralık Daire","3 +
                          1","180 m²","12
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Reallıfe Offıce’ten Adalet Mahallesinde Kiralık Geniş Daire","Denizli / Merkezefendi / Adalet Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/3/0/6/2/4/4/f2526a24-4a89-4930-b8d9-1f15845536e0.jpg","https://www.hepsiemlak.com/emlak-ofisi/reallife-office-134506","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/5/4/3/1/acd983d3-0bb4-4763-bee7-29e59006ffeb.jpg","Reallife Office"
"https://www.hepsiemlak.com/denizli-pamukkale-istiklal-kiralik/daire/113603-115","18","9.500","27-03-2025","Kiralık Daire","1 +
                          1","55 m²","8
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Diş Hastanesine Yakın Arakat Ön Cephe Balkonlu 1+1 Eşyalı Apart","Denizli / Pamukkale / İstiklal Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/6/0/5/1/4/4/7573ceb6-fab1-4a2e-af7b-ce54ab1395ac.jpg","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-deliktas-kiralik/daire/131207-281","16","15.000","29-03-2025","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Deliktaş Da Kiralık Daire","Denizli / Pamukkale / Deliktaş Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/0/3/0/4/4/4/1743250362439-44403001.jpg","","",""
